Year,Month,Monthly_Anomaly,Monthly_Unc,Annual_Anomaly,Annual_Unc,FiveYear_Anomaly,FiveYear_Unc,TenYear_Anomaly,TenYear_Unc,TwentyYear_Anomaly,TwentyYear_Unc
1947,6,-0.056,0.154,-0.003,0.123,-0.041,0.097,-0.002,0.091,0.003,0.071
1947,7,-0.048,0.182,0.003,0.123,-0.046,0.097,-0.001,0.09,0.003,0.071
1947,8,-0.117,0.182,-0.012,0.123,-0.052,0.096,0.001,0.089,0.004,0.071
1947,9,-0.112,0.163,-0.041,0.123,-0.055,0.096,0.002,0.088,0.004,0.071
1947,10,0.118,0.151,-0.055,0.122,-0.062,0.096,0.003,0.088,0.003,0.071
1947,11,0.061,0.144,-0.046,0.122,-0.063,0.096,0.002,0.087,0.003,0.071
1947,12,-0.063,0.14,-0.039,0.121,-0.064,0.096,0.002,0.086,0.004,0.071
1948,1,0.08,0.133,-0.044,0.121,-0.064,0.097,0.003,0.085,0.005,0.071
1948,2,-0.16,0.133,-0.039,0.12,-0.071,0.097,0.003,0.084,0.006,0.071
1948,3,-0.217,0.136,-0.043,0.119,-0.076,0.098,0.005,0.083,0.006,0.071
1948,4,-0.089,0.146,-0.056,0.119,-0.082,0.098,0.006,0.083,0.006,0.071
1948,5,0.049,0.153,-0.077,0.118,-0.088,0.098,0.008,0.082,0.006,0.071
1948,6,0.031,0.149,-0.097,0.118,-0.09,0.099,0.01,0.081,0.006,0.071
1948,7,-0.109,0.169,-0.096,0.116,-0.096,0.098,0.01,0.081,0.007,0.071
1948,8,-0.06,0.169,-0.099,0.115,-0.102,0.097,0.011,0.08,0.006,0.071
1948,9,-0.157,0.148,-0.087,0.113,-0.105,0.096,0.011,0.08,0.006,0.071
1948,10,-0.035,0.142,-0.088,0.112,-0.106,0.095,0.01,0.079,0.005,0.071
1948,11,-0.198,0.139,-0.099,0.11,-0.103,0.094,0.008,0.079,0.005,0.071
1948,12,-0.297,0.132,-0.121,0.108,-0.098,0.093,0.007,0.078,0.006,0.071
1949,1,0.089,0.119,-0.127,0.107,-0.096,0.092,0.002,0.077,0.006,0.071
1949,2,-0.193,0.117,-0.131,0.105,-0.09,0.091,-0.0,0.077,0.007,0.071
1949,3,-0.078,0.115,-0.131,0.104,-0.086,0.09,-0.003,0.076,0.008,0.071
1949,4,-0.096,0.128,-0.131,0.102,-0.082,0.089,-0.004,0.076,0.009,0.071
1949,5,-0.08,0.141,-0.126,0.099,-0.081,0.088,-0.006,0.076,0.009,0.071
1949,6,-0.245,0.134,-0.106,0.097,-0.073,0.087,-0.007,0.075,0.01,0.071
1949,7,-0.173,0.158,-0.132,0.096,-0.07,0.086,-0.01,0.075,0.01,0.071
1949,8,-0.108,0.159,-0.144,0.094,-0.068,0.085,-0.012,0.075,0.01,0.071
1949,9,-0.165,0.135,-0.147,0.093,-0.071,0.084,-0.014,0.074,0.01,0.071
1949,10,-0.026,0.116,-0.156,0.092,-0.071,0.083,-0.016,0.074,0.01,0.07
1949,11,-0.138,0.109,-0.155,0.091,-0.069,0.083,-0.015,0.074,0.01,0.07
1949,12,-0.061,0.106,-0.136,0.089,-0.066,0.082,-0.017,0.073,0.008,0.07
1950,1,-0.225,0.101,-0.124,0.088,-0.063,0.081,-0.016,0.073,0.008,0.07
1950,2,-0.337,0.101,-0.129,0.087,-0.059,0.08,-0.017,0.073,0.008,0.07
1950,3,-0.113,0.098,-0.131,0.085,-0.056,0.079,-0.02,0.073,0.006,0.07
1950,4,-0.2,0.114,-0.143,0.084,-0.056,0.078,-0.023,0.073,0.005,0.07
1950,5,-0.069,0.121,-0.16,0.083,-0.059,0.077,-0.024,0.073,0.004,0.07
1950,6,-0.019,0.115,-0.17,0.082,-0.056,0.076,-0.025,0.073,0.004,0.07
1950,7,-0.025,0.136,-0.179,0.081,-0.056,0.075,-0.025,0.073,0.004,0.07
1950,8,-0.17,0.125,-0.183,0.08,-0.05,0.075,-0.026,0.073,0.004,0.07
1950,9,-0.194,0.114,-0.185,0.079,-0.045,0.074,-0.028,0.073,0.004,0.07
1950,10,-0.17,0.105,-0.17,0.078,-0.038,0.073,-0.03,0.073,0.004,0.069
1950,11,-0.339,0.095,-0.154,0.077,-0.035,0.072,-0.032,0.073,0.003,0.069
1950,12,-0.183,0.095,-0.143,0.076,-0.031,0.072,-0.034,0.073,0.003,0.069
1951,1,-0.327,0.085,-0.136,0.074,-0.027,0.071,-0.035,0.072,0.003,0.069
1951,2,-0.392,0.086,-0.107,0.074,-0.023,0.071,-0.036,0.072,0.004,0.068
1951,3,-0.136,0.086,-0.082,0.073,-0.019,0.07,-0.038,0.071,0.004,0.068
1951,4,-0.018,0.096,-0.05,0.072,-0.016,0.069,-0.04,0.071,0.005,0.067
1951,5,0.128,0.109,-0.022,0.071,-0.013,0.069,-0.042,0.07,0.005,0.067
1951,6,0.108,0.097,0.009,0.071,-0.006,0.068,-0.041,0.07,0.006,0.067
1951,7,0.059,0.115,0.053,0.07,-0.011,0.067,-0.041,0.07,0.005,0.066
1951,8,0.187,0.128,0.099,0.07,-0.009,0.067,-0.043,0.069,0.005,0.066
1951,9,0.098,0.107,0.105,0.071,-0.009,0.067,-0.043,0.069,0.006,0.065
1951,10,0.211,0.092,0.115,0.071,-0.007,0.066,-0.046,0.068,0.005,0.065
1951,11,0.007,0.083,0.11,0.072,-0.006,0.066,-0.046,0.068,0.006,0.064
1951,12,0.187,0.086,0.109,0.072,-0.003,0.066,-0.044,0.067,0.004,0.064
1952,1,0.193,0.084,0.114,0.073,-0.002,0.066,-0.045,0.067,0.003,0.064
1952,2,0.164,0.091,0.108,0.073,-0.001,0.065,-0.046,0.067,0.003,0.063
1952,3,-0.062,0.089,0.11,0.074,0.0,0.065,-0.048,0.066,0.004,0.063
1952,4,0.099,0.116,0.098,0.074,0.002,0.065,-0.048,0.066,0.004,0.062
1952,5,0.072,0.131,0.09,0.075,0.007,0.065,-0.046,0.065,0.003,0.062
1952,6,0.096,0.116,0.082,0.075,0.007,0.064,-0.044,0.065,0.003,0.062
1952,7,0.119,0.15,0.074,0.076,0.014,0.064,-0.044,0.065,0.003,0.061
1952,8,0.116,0.149,0.077,0.076,0.018,0.064,-0.042,0.064,0.003,0.061
1952,9,0.121,0.124,0.09,0.077,0.015,0.064,-0.04,0.064,0.003,0.06
1952,10,0.069,0.102,0.109,0.076,0.017,0.064,-0.041,0.063,0.002,0.06
1952,11,-0.098,0.099,0.124,0.077,0.015,0.064,-0.041,0.063,0.002,0.06
1952,12,0.091,0.097,0.137,0.077,0.014,0.064,-0.039,0.063,0.002,0.059
1953,1,0.098,0.09,0.138,0.077,0.013,0.064,-0.037,0.062,0.002,0.059
1953,2,0.197,0.095,0.141,0.077,0.018,0.064,-0.034,0.062,0.002,0.059
1953,3,0.104,0.094,0.14,0.078,0.019,0.064,-0.031,0.062,0.001,0.058
1953,4,0.319,0.114,0.144,0.078,0.022,0.064,-0.03,0.061,0.0,0.058
1953,5,0.257,0.13,0.152,0.078,0.023,0.064,-0.03,0.061,-0.0,0.058
1953,6,0.252,0.123,0.156,0.079,0.022,0.064,-0.031,0.061,-0.0,0.057
1953,7,0.132,0.148,0.13,0.079,0.027,0.064,-0.03,0.06,-0.0,0.057
1953,8,0.146,0.151,0.109,0.078,0.031,0.063,-0.03,0.06,0.0,0.057
1953,9,0.116,0.124,0.093,0.078,0.029,0.063,-0.03,0.06,0.001,0.056
1953,10,0.119,0.104,0.067,0.078,0.026,0.064,-0.029,0.06,0.0,0.056
1953,11,-0.01,0.099,0.044,0.078,0.019,0.064,-0.027,0.059,0.0,0.056
1953,12,0.137,0.097,0.019,0.077,0.015,0.063,-0.024,0.059,-0.001,0.056
1954,1,-0.204,0.089,-0.001,0.077,0.013,0.064,-0.023,0.059,-0.003,0.055
1954,2,-0.056,0.094,-0.02,0.076,0.005,0.064,-0.022,0.058,-0.004,0.055
1954,3,-0.086,0.092,-0.036,0.075,-0.001,0.064,-0.02,0.058,-0.007,0.055
1954,4,0.004,0.108,-0.038,0.075,-0.009,0.063,-0.017,0.058,-0.009,0.055
1954,5,-0.022,0.115,-0.024,0.074,-0.012,0.063,-0.016,0.058,-0.011,0.055
1954,6,-0.042,0.107,-0.041,0.074,-0.015,0.063,-0.013,0.058,-0.011,0.054
1954,7,-0.119,0.125,-0.006,0.074,-0.02,0.063,-0.011,0.058,-0.012,0.054
1954,8,-0.077,0.126,-0.012,0.074,-0.024,0.063,-0.01,0.058,-0.015,0.054
1954,9,-0.076,0.108,-0.026,0.073,-0.024,0.063,-0.01,0.058,-0.017,0.054
1954,10,0.095,0.095,-0.037,0.073,-0.025,0.063,-0.01,0.058,-0.019,0.054
1954,11,0.157,0.092,-0.05,0.074,-0.024,0.063,-0.01,0.057,-0.02,0.053
1954,12,-0.064,0.092,-0.05,0.073,-0.022,0.063,-0.009,0.057,-0.022,0.053
1955,1,0.217,0.087,-0.049,0.073,-0.025,0.062,-0.007,0.057,-0.023,0.053
1955,2,-0.129,0.089,-0.032,0.073,-0.025,0.062,-0.004,0.057,-0.023,0.053
1955,3,-0.261,0.082,-0.039,0.073,-0.025,0.062,-0.005,0.057,-0.024,0.053
1955,4,-0.124,0.098,-0.046,0.072,-0.025,0.062,-0.005,0.057,-0.026,0.053
1955,5,-0.174,0.111,-0.079,0.072,-0.022,0.062,-0.005,0.057,-0.026,0.053
1955,6,-0.05,0.097,-0.093,0.071,-0.021,0.062,-0.005,0.057,-0.027,0.053
1955,7,-0.1,0.112,-0.117,0.071,-0.017,0.062,-0.005,0.057,-0.027,0.053
1955,8,0.127,0.112,-0.119,0.07,-0.017,0.061,-0.003,0.056,-0.029,0.053
1955,9,-0.16,0.095,-0.116,0.07,-0.017,0.061,-0.001,0.056,-0.03,0.052
1955,10,0.01,0.084,-0.124,0.069,-0.022,0.061,0.001,0.056,-0.031,0.052
1955,11,-0.243,0.08,-0.131,0.068,-0.025,0.061,0.003,0.056,-0.031,0.052
1955,12,-0.232,0.079,-0.138,0.068,-0.03,0.06,0.006,0.056,-0.031,0.052
1956,1,-0.07,0.069,-0.138,0.068,-0.033,0.06,0.009,0.056,-0.032,0.052
1956,2,-0.152,0.078,-0.174,0.068,-0.036,0.06,0.014,0.056,-0.032,0.052
1956,3,-0.221,0.07,-0.18,0.068,-0.04,0.06,0.015,0.056,-0.032,0.052
1956,4,-0.22,0.079,-0.204,0.067,-0.042,0.06,0.017,0.056,-0.032,0.051
1956,5,-0.262,0.094,-0.198,0.067,-0.041,0.059,0.017,0.055,-0.032,0.051
1956,6,-0.135,0.08,-0.179,0.066,-0.041,0.059,0.017,0.055,-0.032,0.051
1956,7,-0.103,0.085,-0.183,0.066,-0.036,0.059,0.017,0.055,-0.031,0.05
1956,8,-0.303,0.083,-0.174,0.065,-0.034,0.059,0.016,0.055,-0.03,0.05
1956,9,-0.225,0.075,-0.163,0.065,-0.031,0.059,0.015,0.055,-0.03,0.05
1956,10,-0.279,0.071,-0.141,0.064,-0.027,0.059,0.013,0.055,-0.03,0.05
1956,11,-0.174,0.068,-0.108,0.063,-0.025,0.058,0.013,0.054,-0.03,0.05
1956,12,0.0,0.071,-0.08,0.063,-0.023,0.058,0.011,0.054,-0.029,0.049
1957,1,-0.12,0.065,-0.074,0.064,-0.021,0.058,0.009,0.054,-0.029,0.049
1957,2,-0.044,0.069,-0.037,0.063,-0.02,0.058,0.009,0.054,-0.031,0.049
1957,3,-0.09,0.067,-0.012,0.063,-0.02,0.058,0.011,0.054,-0.031,0.049
1957,4,0.047,0.072,0.019,0.064,-0.022,0.058,0.01,0.054,-0.031,0.048
1957,5,0.134,0.078,0.038,0.065,-0.027,0.058,0.009,0.053,-0.03,0.048
1957,6,0.195,0.075,0.051,0.064,-0.025,0.057,0.008,0.053,-0.03,0.048
1957,7,-0.028,0.118,0.091,0.064,-0.029,0.057,0.006,0.053,-0.029,0.048
1957,8,0.14,0.072,0.11,0.063,-0.025,0.057,0.005,0.053,-0.029,0.047
1957,9,0.077,0.117,0.127,0.063,-0.026,0.057,0.003,0.053,-0.029,0.047
1957,10,0.096,0.084,0.125,0.064,-0.027,0.057,0.002,0.052,-0.029,0.047
1957,11,0.054,0.085,0.12,0.065,-0.025,0.056,0.003,0.052,-0.03,0.047
1957,12,0.148,0.063,0.098,0.065,-0.024,0.056,0.002,0.052,-0.029,0.046
1958,1,0.358,0.068,0.099,0.063,-0.023,0.056,0.001,0.052,-0.031,0.046
1958,2,0.188,0.077,0.081,0.063,-0.024,0.056,0.001,0.051,-0.031,0.046
1958,3,0.115,0.066,0.065,0.064,-0.02,0.055,-0.002,0.051,-0.029,0.046
1958,4,0.027,0.073,0.061,0.064,-0.019,0.055,-0.005,0.051,-0.029,0.045
1958,5,0.069,0.099,0.06,0.063,-0.018,0.055,-0.008,0.051,-0.03,0.045
1958,6,-0.068,0.076,0.055,0.062,-0.011,0.055,-0.01,0.05,-0.03,0.045
1958,7,-0.018,0.1,0.035,0.062,-0.008,0.054,-0.011,0.05,-0.03,0.045
1958,8,-0.075,0.075,0.023,0.061,-0.003,0.054,-0.01,0.05,-0.031,0.045
1958,9,-0.117,0.079,0.025,0.061,0.001,0.054,-0.009,0.05,-0.031,0.044
1958,10,0.045,0.072,0.039,0.062,0.008,0.053,-0.009,0.05,-0.03,0.044
1958,11,0.052,0.093,0.042,0.062,0.015,0.053,-0.008,0.049,-0.03,0.044
1958,12,0.087,0.103,0.055,0.062,0.019,0.053,-0.009,0.049,-0.029,0.044
1959,1,0.112,0.069,0.058,0.062,0.021,0.052,-0.008,0.049,-0.029,0.044
1959,2,0.042,0.081,0.064,0.061,0.027,0.052,-0.009,0.049,-0.029,0.043
1959,3,0.141,0.067,0.065,0.061,0.031,0.052,-0.01,0.048,-0.029,0.043
1959,4,0.196,0.078,0.06,0.061,0.035,0.051,-0.013,0.048,-0.028,0.043
1959,5,0.103,0.074,0.045,0.061,0.038,0.051,-0.015,0.048,-0.026,0.043
1959,6,0.089,0.073,0.039,0.061,0.036,0.051,-0.015,0.048,-0.025,0.043
1959,7,0.024,0.082,0.029,0.061,0.039,0.051,-0.015,0.047,-0.024,0.042
1959,8,-0.002,0.07,0.035,0.06,0.042,0.05,-0.017,0.047,-0.024,0.042
1959,9,-0.108,0.076,-0.005,0.059,0.045,0.05,-0.019,0.047,-0.023,0.042
1959,10,-0.014,0.078,-0.033,0.059,0.046,0.05,-0.022,0.047,-0.023,0.042
1959,11,-0.137,0.062,-0.046,0.058,0.041,0.049,-0.026,0.047,-0.022,0.042
1959,12,0.021,0.061,-0.054,0.057,0.038,0.049,-0.027,0.046,-0.02,0.042
1960,1,-0.006,0.063,-0.06,0.057,0.038,0.049,-0.029,0.046,-0.019,0.042
1960,2,0.108,0.065,-0.053,0.057,0.034,0.048,-0.029,0.046,-0.017,0.041
1960,3,-0.335,0.064,-0.039,0.056,0.031,0.048,-0.029,0.046,-0.016,0.041
1960,4,-0.139,0.063,-0.033,0.056,0.029,0.048,-0.029,0.045,-0.015,0.041
1960,5,-0.057,0.073,-0.036,0.056,0.028,0.047,-0.028,0.045,-0.015,0.041
1960,6,-0.005,0.066,-0.019,0.055,0.026,0.047,-0.029,0.045,-0.015,0.041
1960,7,-0.052,0.074,-0.014,0.055,0.02,0.047,-0.029,0.045,-0.015,0.04
1960,8,0.082,0.098,-0.008,0.055,0.019,0.046,-0.031,0.044,-0.015,0.04
1960,9,0.062,0.066,0.023,0.055,0.013,0.046,-0.031,0.044,-0.013,0.04
1960,10,0.065,0.074,0.048,0.055,0.012,0.046,-0.031,0.044,-0.013,0.04
1960,11,-0.172,0.066,0.067,0.056,0.009,0.045,-0.03,0.044,-0.011,0.04
1960,12,0.222,0.059,0.078,0.054,0.01,0.045,-0.028,0.043,-0.011,0.04
1961,1,0.058,0.061,0.084,0.054,0.011,0.045,-0.029,0.043,-0.01,0.04
1961,2,0.173,0.068,0.078,0.051,0.016,0.045,-0.028,0.043,-0.009,0.039
1961,3,0.041,0.071,0.076,0.051,0.021,0.045,-0.026,0.043,-0.01,0.039
1961,4,0.155,0.063,0.068,0.049,0.023,0.044,-0.025,0.043,-0.01,0.039
1961,5,0.173,0.071,0.083,0.047,0.024,0.044,-0.023,0.042,-0.011,0.039
1961,6,0.129,0.069,0.055,0.047,0.023,0.044,-0.022,0.042,-0.012,0.039
1961,7,0.016,0.064,0.055,0.046,0.02,0.044,-0.02,0.042,-0.012,0.039
1961,8,0.011,0.067,0.05,0.046,0.017,0.044,-0.018,0.042,-0.013,0.038
1961,9,0.045,0.064,0.057,0.046,0.01,0.043,-0.016,0.041,-0.014,0.038
1961,10,-0.039,0.064,0.049,0.047,0.001,0.043,-0.015,0.041,-0.015,0.038
1961,11,0.013,0.052,0.025,0.046,-0.005,0.043,-0.014,0.041,-0.015,0.038
1961,12,-0.121,0.05,0.015,0.046,-0.007,0.042,-0.014,0.041,-0.017,0.038
1962,1,0.063,0.05,0.007,0.046,-0.009,0.042,-0.014,0.041,-0.019,0.038
1962,2,0.115,0.05,0.0,0.046,-0.014,0.042,-0.015,0.041,-0.02,0.038
1962,3,0.128,0.064,-0.011,0.044,-0.018,0.042,-0.014,0.04,-0.02,0.037
1962,4,0.051,0.071,-0.011,0.045,-0.022,0.041,-0.014,0.04,-0.02,0.037
1962,5,-0.115,0.062,-0.012,0.045,-0.024,0.041,-0.014,0.04,-0.02,0.037
1962,6,0.012,0.058,-0.001,0.045,-0.029,0.041,-0.015,0.04,-0.02,0.037
1962,7,-0.074,0.07,-0.007,0.045,-0.029,0.04,-0.015,0.04,-0.021,0.037
1962,8,-0.071,0.056,-0.006,0.046,-0.034,0.04,-0.016,0.039,-0.021,0.036
1962,9,-0.093,0.087,-0.035,0.045,-0.031,0.04,-0.017,0.039,-0.021,0.036
1962,10,-0.036,0.09,-0.045,0.045,-0.032,0.04,-0.017,0.039,-0.021,0.036
1962,11,0.002,0.053,-0.042,0.045,-0.032,0.04,-0.019,0.039,-0.021,0.036
1962,12,0.002,0.054,-0.046,0.045,-0.034,0.04,-0.02,0.039,-0.02,0.036
1963,1,0.002,0.047,-0.034,0.046,-0.035,0.039,-0.025,0.039,-0.02,0.035
1963,2,0.121,0.054,-0.007,0.046,-0.038,0.039,-0.027,0.038,-0.02,0.035
1963,3,-0.222,0.052,0.015,0.049,-0.042,0.039,-0.027,0.038,-0.019,0.035
1963,4,-0.063,0.072,0.03,0.05,-0.043,0.039,-0.028,0.038,-0.019,0.035
1963,5,-0.088,0.062,0.039,0.051,-0.042,0.039,-0.029,0.038,-0.019,0.035
1963,6,-0.025,0.059,0.043,0.051,-0.045,0.039,-0.029,0.038,-0.019,0.034
1963,7,0.065,0.081,0.036,0.051,-0.049,0.039,-0.031,0.037,-0.02,0.034
1963,8,0.252,0.068,0.015,0.052,-0.052,0.039,-0.031,0.037,-0.02,0.034
1963,9,0.176,0.097,0.009,0.05,-0.054,0.039,-0.032,0.037,-0.021,0.034
1963,10,0.137,0.058,-0.013,0.048,-0.057,0.039,-0.032,0.037,-0.021,0.034
1963,11,0.111,0.062,-0.029,0.048,-0.061,0.038,-0.033,0.037,-0.021,0.033
1963,12,0.045,0.051,-0.03,0.049,-0.063,0.038,-0.034,0.036,-0.021,0.033
1964,1,-0.079,0.06,-0.043,0.047,-0.062,0.038,-0.035,0.036,-0.021,0.033
1964,2,-0.124,0.05,-0.088,0.049,-0.063,0.038,-0.036,0.036,-0.022,0.033
1964,3,-0.294,0.059,-0.131,0.046,-0.063,0.038,-0.038,0.036,-0.022,0.033
1964,4,-0.334,0.065,-0.167,0.045,-0.065,0.038,-0.038,0.035,-0.022,0.032
1964,5,-0.275,0.052,-0.197,0.044,-0.066,0.038,-0.037,0.035,-0.022,0.032
1964,6,-0.041,0.069,-0.22,0.044,-0.064,0.038,-0.037,0.035,-0.022,0.032
1964,7,-0.095,0.055,-0.216,0.043,-0.066,0.038,-0.038,0.035,-0.022,0.032
1964,8,-0.285,0.136,-0.22,0.043,-0.072,0.038,-0.038,0.034,-0.021,0.031
1964,9,-0.343,0.059,-0.21,0.043,-0.074,0.038,-0.036,0.034,-0.021,0.031
1964,10,-0.284,0.051,-0.198,0.044,-0.074,0.038,-0.036,0.034,-0.021,0.031
1964,11,-0.254,0.053,-0.181,0.046,-0.069,0.038,-0.034,0.034,-0.022,0.031
1964,12,-0.235,0.045,-0.185,0.048,-0.069,0.038,-0.032,0.033,-0.022,0.031
1965,1,-0.031,0.049,-0.19,0.045,-0.067,0.038,-0.03,0.033,-0.023,0.031
1965,2,-0.168,0.059,-0.171,0.043,-0.066,0.037,-0.03,0.033,-0.022,0.03
1965,3,-0.177,0.057,-0.16,0.043,-0.065,0.037,-0.027,0.033,-0.02,0.03
1965,4,-0.183,0.055,-0.137,0.043,-0.064,0.037,-0.025,0.033,-0.019,0.03
1965,5,-0.074,0.102,-0.121,0.043,-0.065,0.037,-0.025,0.032,-0.017,0.03
1965,6,-0.093,0.101,-0.102,0.044,-0.066,0.037,-0.025,0.032,-0.017,0.03
1965,7,-0.154,0.118,-0.112,0.044,-0.069,0.037,-0.025,0.032,-0.017,0.029
1965,8,-0.061,0.053,-0.101,0.044,-0.073,0.037,-0.026,0.032,-0.018,0.029
1965,9,-0.202,0.057,-0.091,0.044,-0.068,0.037,-0.026,0.031,-0.018,0.029
1965,10,-0.011,0.058,-0.077,0.045,-0.067,0.037,-0.026,0.031,-0.018,0.029
1965,11,-0.065,0.072,-0.078,0.047,-0.068,0.036,-0.026,0.031,-0.018,0.029
1965,12,-0.002,0.055,-0.07,0.053,-0.069,0.036,-0.028,0.031,-0.017,0.028
1966,1,-0.15,0.047,-0.049,0.05,-0.073,0.036,-0.029,0.031,-0.017,0.028
1966,2,-0.038,0.053,-0.047,0.05,-0.079,0.035,-0.032,0.031,-0.017,0.028
1966,3,-0.057,0.069,-0.03,0.05,-0.086,0.035,-0.035,0.03,-0.017,0.028
1966,4,-0.014,0.055,-0.042,0.048,-0.086,0.035,-0.036,0.03,-0.016,0.028
1966,5,-0.091,0.053,-0.039,0.046,-0.09,0.035,-0.038,0.03,-0.016,0.027
1966,6,0.006,0.069,-0.039,0.045,-0.091,0.034,-0.04,0.03,-0.016,0.027
1966,7,0.098,0.069,-0.034,0.044,-0.09,0.034,-0.041,0.03,-0.016,0.027
1966,8,-0.039,0.057,-0.049,0.044,-0.09,0.034,-0.042,0.029,-0.016,0.027
1966,9,0.003,0.055,-0.041,0.044,-0.086,0.034,-0.043,0.029,-0.015,0.027
1966,10,-0.158,0.07,-0.039,0.043,-0.077,0.033,-0.043,0.029,-0.014,0.027
1966,11,-0.027,0.048,-0.013,0.043,-0.069,0.033,-0.044,0.029,-0.014,0.027
1966,12,-0.003,0.054,-0.014,0.043,-0.066,0.033,-0.044,0.029,-0.013,0.026
1967,1,-0.083,0.047,-0.02,0.043,-0.066,0.033,-0.047,0.029,-0.011,0.026
1967,2,-0.227,0.06,-0.017,0.042,-0.061,0.032,-0.049,0.029,-0.01,0.026
1967,3,0.047,0.051,-0.02,0.042,-0.055,0.032,-0.05,0.028,-0.009,0.026
1967,4,0.012,0.055,-0.003,0.041,-0.049,0.032,-0.051,0.028,-0.008,0.026
1967,5,0.214,0.061,-0.009,0.04,-0.043,0.032,-0.049,0.028,-0.007,0.026
1967,6,-0.001,0.054,-0.009,0.039,-0.035,0.031,-0.049,0.028,-0.006,0.025
1967,7,0.025,0.053,-0.019,0.039,-0.032,0.031,-0.048,0.028,-0.005,0.025
1967,8,-0.005,0.066,-0.012,0.038,-0.026,0.031,-0.046,0.027,-0.004,0.025
1967,9,-0.037,0.055,-0.007,0.038,-0.023,0.031,-0.045,0.027,-0.004,0.025
1967,10,0.054,0.051,-0.011,0.037,-0.019,0.03,-0.045,0.027,-0.004,0.025
1967,11,-0.1,0.051,-0.039,0.037,-0.017,0.03,-0.045,0.027,-0.003,0.025
1967,12,-0.01,0.04,-0.044,0.036,-0.016,0.03,-0.043,0.027,-0.004,0.025
1968,1,-0.195,0.042,-0.061,0.036,-0.014,0.03,-0.041,0.027,-0.005,0.024
1968,2,-0.15,0.052,-0.071,0.036,-0.015,0.029,-0.04,0.026,-0.004,0.024
1968,3,0.111,0.056,-0.086,0.036,-0.01,0.029,-0.036,0.026,-0.004,0.024
1968,4,-0.04,0.064,-0.083,0.038,-0.01,0.029,-0.033,0.026,-0.003,0.024
1968,5,-0.116,0.068,-0.082,0.037,-0.01,0.029,-0.03,0.026,-0.003,0.024
1968,6,-0.066,0.053,-0.085,0.037,-0.011,0.028,-0.029,0.026,-0.002,0.024
1968,7,-0.181,0.051,-0.072,0.037,-0.01,0.028,-0.029,0.025,-0.002,0.023
1968,8,-0.117,0.048,-0.068,0.038,-0.012,0.028,-0.03,0.025,-0.002,0.023
1968,9,-0.227,0.053,-0.081,0.037,-0.015,0.028,-0.032,0.025,-0.001,0.023
1968,10,0.089,0.094,-0.062,0.037,-0.016,0.027,-0.032,0.025,-0.002,0.023
1968,11,-0.081,0.045,-0.033,0.036,-0.016,0.027,-0.033,0.024,-0.001,0.023
1968,12,-0.049,0.04,-0.018,0.037,-0.018,0.027,-0.033,0.024,-0.001,0.023
1969,1,-0.033,0.041,-0.01,0.037,-0.021,0.027,-0.034,0.024,-0.0,0.023
1969,2,-0.111,0.04,-0.0,0.036,-0.022,0.026,-0.035,0.024,-0.001,0.023
1969,3,-0.037,0.073,0.021,0.035,-0.023,0.026,-0.034,0.024,-0.001,0.022
1969,4,0.178,0.054,0.02,0.035,-0.021,0.026,-0.031,0.023,-0.0,0.022
1969,5,0.234,0.05,0.034,0.034,-0.022,0.026,-0.029,0.023,-0.001,0.022
1969,6,0.12,0.066,0.062,0.034,-0.024,0.026,-0.029,0.023,-0.001,0.022
1969,7,-0.084,0.045,0.077,0.033,-0.027,0.025,-0.029,0.023,-0.0,0.022
1969,8,-0.002,0.052,0.1,0.032,-0.026,0.025,-0.025,0.023,0.0,0.021
1969,9,0.032,0.045,0.105,0.032,-0.027,0.025,-0.022,0.023,0.002,0.021
1969,10,0.078,0.065,0.096,0.031,-0.027,0.025,-0.02,0.023,0.003,0.021
1969,11,0.077,0.041,0.077,0.031,-0.03,0.025,-0.019,0.023,0.005,0.021
1969,12,0.29,0.04,0.064,0.031,-0.029,0.024,-0.017,0.022,0.007,0.021
1970,1,0.148,0.035,0.069,0.03,-0.03,0.024,-0.017,0.022,0.008,0.021
1970,2,0.169,0.035,0.06,0.031,-0.027,0.024,-0.014,0.022,0.01,0.021
1970,3,0.025,0.055,0.065,0.03,-0.026,0.024,-0.011,0.022,0.013,0.021
1970,4,0.071,0.054,0.06,0.03,-0.026,0.024,-0.009,0.022,0.015,0.02
1970,5,0.007,0.038,0.048,0.03,-0.025,0.024,-0.007,0.022,0.017,0.02
1970,6,-0.039,0.039,0.015,0.029,-0.021,0.024,-0.006,0.022,0.018,0.02
1970,7,-0.032,0.047,-0.001,0.028,-0.013,0.024,-0.005,0.022,0.019,0.02
1970,8,-0.1,0.051,-0.032,0.028,-0.006,0.024,-0.006,0.022,0.02,0.02
1970,9,0.084,0.045,-0.053,0.028,-0.005,0.024,-0.004,0.022,0.021,0.02
1970,10,0.023,0.039,-0.065,0.028,0.001,0.023,-0.005,0.022,0.021,0.02
1970,11,-0.066,0.04,-0.071,0.029,0.007,0.023,-0.006,0.022,0.023,0.02
1970,12,-0.107,0.035,-0.078,0.029,0.011,0.023,-0.007,0.021,0.023,0.02
1971,1,-0.049,0.033,-0.084,0.028,0.015,0.023,-0.006,0.021,0.025,0.019
1971,2,-0.202,0.044,-0.082,0.028,0.018,0.023,-0.006,0.021,0.026,0.019
1971,3,-0.228,0.041,-0.093,0.028,0.022,0.022,-0.008,0.021,0.028,0.019
